week_start_date,vegetable,location,month,week_of_year,fuel_price,price,temp,rainfall
7/12/2024,pumpkin,dambulla,7,28,317,270,28.27,1.6
7/12/2024,pumpkin,galle,7,28,317,190,28.69,13.56
7/12/2024,pumpkin,gampaha,7,28,317,,27.9,11.54
7/12/2024,pumpkin,jaffna,7,28,317,195,29.37,0.84
7/12/2024,pumpkin,kaluthara,7,28,317,210,28.69,13.56
7/12/2024,pumpkin,kandy,7,28,317,220,23.29,1.8
7/12/2024,pumpkin,meegoda,7,28,317,300,28.69,13.56
7/12/2024,pumpkin,monaragala,7,28,317,280,28.14,0.26
7/12/2024,pumpkin,nuwaraeliya,7,28,317,270,19.71,2.5
7/12/2024,pumpkin,ratnapura,7,28,317,220,27,16.59
7/12/2024,snake gourd,ampara,7,28,317,290,30.29,0.4
7/12/2024,snake gourd,anuradhapura,7,28,317,300,28.27,1.6
7/12/2024,snake gourd,badulla,7,28,317,425,24.29,1.81
7/12/2024,snake gourd,colombo,7,28,317,350,28.07,11.31
7/12/2024,snake gourd,dambulla,7,28,317,310,28.27,1.6
7/12/2024,snake gourd,galle,7,28,317,390,28.69,13.56
7/12/2024,snake gourd,gampaha,7,28,317,,27.9,11.54
7/12/2024,snake gourd,jaffna,7,28,317,170,29.37,0.84
7/12/2024,snake gourd,kaluthara,7,28,317,360,28.69,13.56
7/12/2024,snake gourd,kandy,7,28,317,190,23.29,1.8
7/12/2024,snake gourd,meegoda,7,28,317,440,28.69,13.56
7/12/2024,snake gourd,monaragala,7,28,317,360,28.14,0.26
7/12/2024,snake gourd,nuwaraeliya,7,28,317,300,19.71,2.5
7/12/2024,snake gourd,ratnapura,7,28,317,300,27,16.59
7/12/2024,tomato,ampara,7,28,317,480,30.29,0.4
7/12/2024,tomato,anuradhapura,7,28,317,460,28.27,1.6
7/12/2024,tomato,badulla,7,28,317,310,24.29,1.81
7/12/2024,tomato,colombo,7,28,317,450,28.07,11.31
7/12/2024,tomato,dambulla,7,28,317,450,28.27,1.6
7/12/2024,tomato,galle,7,28,317,490,28.69,13.56
7/12/2024,tomato,gampaha,7,28,317,,27.9,11.54
7/12/2024,tomato,jaffna,7,28,317,400,29.37,0.84
7/12/2024,tomato,kaluthara,7,28,317,440,28.69,13.56
7/12/2024,tomato,kandy,7,28,317,425,23.29,1.8
7/12/2024,tomato,meegoda,7,28,317,520,28.69,13.56
7/12/2024,tomato,monaragala,7,28,317,390,28.14,0.26
7/12/2024,tomato,nuwaraeliya,7,28,317,390,19.71,2.5
7/12/2024,tomato,ratnapura,7,28,317,440,27,16.59
7/19/2024,beet root,ampara,7,29,317,500,30,0.04
7/19/2024,beet root,anuradhapura,7,29,317,480,29.29,0.14
7/19/2024,beet root,badulla,7,29,317,475,25.57,0.17
7/19/2024,beet root,colombo,7,29,317,535,28.86,2.96
7/19/2024,beet root,dambulla,7,29,317,570,29.29,0.14
7/19/2024,beet root,galle,7,29,317,460,29.59,1.44
7/19/2024,beet root,gampaha,7,29,317,,28.61,1.29
7/19/2024,beet root,jaffna,7,29,317,420,29.87,0.01
7/19/2024,beet root,kaluthara,7,29,317,440,29.59,1.44
7/19/2024,beet root,kandy,7,29,317,380,24.43,0.17
7/19/2024,beet root,meegoda,7,29,317,440,29.59,1.44
7/19/2024,beet root,monaragala,7,29,317,560,28.57,0.14
7/19/2024,beet root,nuwaraeliya,7,29,317,350,20.43,1.2
7/19/2024,beet root,ratnapura,7,29,317,440,27.43,4.79
7/19/2024,brinjal,ampara,7,29,317,280,30,0.04
7/19/2024,brinjal,anuradhapura,7,29,317,320,29.29,0.14
7/19/2024,brinjal,badulla,7,29,317,320,25.57,0.17
7/19/2024,brinjal,colombo,7,29,317,380,28.86,2.96
7/19/2024,brinjal,dambulla,7,29,317,260,29.29,0.14
7/19/2024,brinjal,galle,7,29,317,250,29.59,1.44
7/19/2024,brinjal,gampaha,7,29,317,,28.61,1.29
7/19/2024,brinjal,jaffna,7,29,317,220,29.87,0.01
7/19/2024,brinjal,kaluthara,7,29,317,350,29.59,1.44
7/19/2024,brinjal,kandy,7,29,317,310,24.43,0.17
7/19/2024,brinjal,meegoda,7,29,317,320,29.59,1.44
7/19/2024,brinjal,monaragala,7,29,317,280,28.57,0.14
7/19/2024,brinjal,nuwaraeliya,7,29,317,310,20.43,1.2
7/19/2024,brinjal,ratnapura,7,29,317,220,27.43,4.79
7/19/2024,cabbage,ampara,7,29,317,400,30,0.04
7/19/2024,cabbage,anuradhapura,7,29,317,400,29.29,0.14
7/19/2024,cabbage,badulla,7,29,317,390,25.57,0.17
7/19/2024,cabbage,colombo,7,29,317,400,28.86,2.96
7/19/2024,cabbage,dambulla,7,29,317,380,29.29,0.14
7/19/2024,cabbage,galle,7,29,317,380,29.59,1.44
7/19/2024,cabbage,gampaha,7,29,317,,28.61,1.29
7/19/2024,cabbage,jaffna,7,29,317,365,29.87,0.01
7/19/2024,cabbage,kaluthara,7,29,317,340,29.59,1.44
7/19/2024,cabbage,kandy,7,29,317,330,24.43,0.17
7/19/2024,cabbage,meegoda,7,29,317,440,29.59,1.44
7/19/2024,cabbage,monaragala,7,29,317,440,28.57,0.14
7/19/2024,cabbage,nuwaraeliya,7,29,317,410,20.43,1.2
7/19/2024,cabbage,ratnapura,7,29,317,485,27.43,4.79
7/19/2024,carrot,ampara,7,29,317,500,30,0.04
7/19/2024,carrot,anuradhapura,7,29,317,580,29.29,0.14
7/19/2024,carrot,badulla,7,29,317,490,25.57,0.17
7/19/2024,carrot,colombo,7,29,317,475,28.86,2.96
7/19/2024,carrot,dambulla,7,29,317,510,29.29,0.14
7/19/2024,carrot,galle,7,29,317,490,29.59,1.44
7/19/2024,carrot,gampaha,7,29,317,,28.61,1.29
7/19/2024,carrot,jaffna,7,29,317,525,29.87,0.01
7/19/2024,carrot,kaluthara,7,29,317,440,29.59,1.44
7/19/2024,carrot,kandy,7,29,317,575,24.43,0.17
7/19/2024,carrot,meegoda,7,29,317,540,29.59,1.44
7/19/2024,carrot,monaragala,7,29,317,480,28.57,0.14
7/19/2024,carrot,nuwaraeliya,7,29,317,490,20.43,1.2
7/19/2024,carrot,ratnapura,7,29,317,465,27.43,4.79
7/19/2024,cucumber,ampara,7,29,317,160,30,0.04
7/19/2024,cucumber,anuradhapura,7,29,317,180,29.29,0.14
7/19/2024,cucumber,badulla,7,29,317,190,25.57,0.17
7/19/2024,cucumber,colombo,7,29,317,210,28.86,2.96
7/19/2024,cucumber,dambulla,7,29,317,140,29.29,0.14
7/19/2024,cucumber,galle,7,29,317,160,29.59,1.44
7/19/2024,cucumber,gampaha,7,29,317,,28.61,1.29
7/19/2024,cucumber,jaffna,7,29,317,160,29.87,0.01
7/19/2024,cucumber,kaluthara,7,29,317,175,29.59,1.44
7/19/2024,cucumber,kandy,7,29,317,150,24.43,0.17
7/19/2024,cucumber,meegoda,7,29,317,160,29.59,1.44
7/19/2024,cucumber,monaragala,7,29,317,200,28.57,0.14
7/19/2024,cucumber,nuwaraeliya,7,29,317,210,20.43,1.2
7/19/2024,cucumber,ratnapura,7,29,317,160,27.43,4.79
7/19/2024,green beans,ampara,7,29,317,710,30,0.04
7/19/2024,green beans,anuradhapura,7,29,317,700,29.29,0.14
7/19/2024,green beans,badulla,7,29,317,775,25.57,0.17
7/19/2024,green beans,colombo,7,29,317,750,28.86,2.96
7/19/2024,green beans,dambulla,7,29,317,720,29.29,0.14
7/19/2024,green beans,galle,7,29,317,780,29.59,1.44
7/19/2024,green beans,gampaha,7,29,317,,28.61,1.29
7/19/2024,green beans,jaffna,7,29,317,725,29.87,0.01
7/19/2024,green beans,kaluthara,7,29,317,740,29.59,1.44
7/19/2024,green beans,kandy,7,29,317,775,24.43,0.17
7/19/2024,green beans,meegoda,7,29,317,750,29.59,1.44
7/19/2024,green beans,monaragala,7,29,317,645,28.57,0.14
7/19/2024,green beans,nuwaraeliya,7,29,317,790,20.43,1.2
7/19/2024,green beans,ratnapura,7,29,317,645,27.43,4.79
7/19/2024,ladies fingers,ampara,7,29,317,310,30,0.04
7/19/2024,ladies fingers,anuradhapura,7,29,317,280,29.29,0.14
7/19/2024,ladies fingers,badulla,7,29,317,280,25.57,0.17
7/19/2024,ladies fingers,colombo,7,29,317,325,28.86,2.96
7/19/2024,ladies fingers,dambulla,7,29,317,300,29.29,0.14
7/19/2024,ladies fingers,galle,7,29,317,220,29.59,1.44
7/19/2024,ladies fingers,gampaha,7,29,317,,28.61,1.29
7/19/2024,ladies fingers,jaffna,7,29,317,275,29.87,0.01
7/19/2024,ladies fingers,kaluthara,7,29,317,250,29.59,1.44
7/19/2024,ladies fingers,kandy,7,29,317,220,24.43,0.17
7/19/2024,ladies fingers,meegoda,7,29,317,280,29.59,1.44
7/19/2024,ladies fingers,monaragala,7,29,317,280,28.57,0.14
7/19/2024,ladies fingers,nuwaraeliya,7,29,317,270,20.43,1.2
7/19/2024,ladies fingers,ratnapura,7,29,317,240,27.43,4.79
7/19/2024,leeks,ampara,7,29,317,500,30,0.04
7/19/2024,leeks,anuradhapura,7,29,317,560,29.29,0.14
7/19/2024,leeks,badulla,7,29,317,525,25.57,0.17
7/19/2024,leeks,colombo,7,29,317,510,28.86,2.96
7/19/2024,leeks,dambulla,7,29,317,550,29.29,0.14
7/19/2024,leeks,galle,7,29,317,490,29.59,1.44
7/19/2024,leeks,gampaha,7,29,317,,28.61,1.29
7/19/2024,leeks,jaffna,7,29,317,520,29.87,0.01
7/19/2024,leeks,kaluthara,7,29,317,510,29.59,1.44
7/19/2024,leeks,kandy,7,29,317,575,24.43,0.17
7/19/2024,leeks,meegoda,7,29,317,520,29.59,1.44
7/19/2024,leeks,monaragala,7,29,317,560,28.57,0.14
7/19/2024,leeks,nuwaraeliya,7,29,317,470,20.43,1.2
7/19/2024,leeks,ratnapura,7,29,317,540,27.43,4.79
7/19/2024,luffa,ampara,7,29,317,370,30,0.04
7/19/2024,luffa,anuradhapura,7,29,317,380,29.29,0.14
7/19/2024,luffa,badulla,7,29,317,325,25.57,0.17
7/19/2024,luffa,colombo,7,29,317,450,28.86,2.96
7/19/2024,luffa,dambulla,7,29,317,290,29.29,0.14
7/19/2024,luffa,galle,7,29,317,440,29.59,1.44
7/19/2024,luffa,gampaha,7,29,317,,28.61,1.29
7/19/2024,luffa,jaffna,7,29,317,,29.87,0.01
7/19/2024,luffa,kaluthara,7,29,317,300,29.59,1.44
7/19/2024,luffa,kandy,7,29,317,360,24.43,0.17
7/19/2024,luffa,meegoda,7,29,317,380,29.59,1.44
7/19/2024,luffa,monaragala,7,29,317,440,28.57,0.14
7/19/2024,luffa,nuwaraeliya,7,29,317,355,20.43,1.2
7/19/2024,luffa,ratnapura,7,29,317,430,27.43,4.79
7/19/2024,pumpkin,ampara,7,29,317,300,30,0.04
7/19/2024,pumpkin,anuradhapura,7,29,317,280,29.29,0.14
7/19/2024,pumpkin,badulla,7,29,317,340,25.57,0.17
7/19/2024,pumpkin,colombo,7,29,317,320,28.86,2.96
7/19/2024,pumpkin,dambulla,7,29,317,340,29.29,0.14
7/19/2024,pumpkin,galle,7,29,317,250,29.59,1.44
7/19/2024,pumpkin,gampaha,7,29,317,,28.61,1.29
7/19/2024,pumpkin,jaffna,7,29,317,220,29.87,0.01
7/19/2024,pumpkin,kaluthara,7,29,317,225,29.59,1.44
7/19/2024,pumpkin,kandy,7,29,317,290,24.43,0.17
7/19/2024,pumpkin,meegoda,7,29,317,280,29.59,1.44
7/19/2024,pumpkin,monaragala,7,29,317,310,28.57,0.14
7/19/2024,pumpkin,nuwaraeliya,7,29,317,290,20.43,1.2
7/19/2024,pumpkin,ratnapura,7,29,317,300,27.43,4.79
7/19/2024,snake gourd,ampara,7,29,317,400,30,0.04
7/19/2024,snake gourd,anuradhapura,7,29,317,320,29.29,0.14
7/19/2024,snake gourd,badulla,7,29,317,380,25.57,0.17
7/19/2024,snake gourd,colombo,7,29,317,360,28.86,2.96
7/19/2024,snake gourd,dambulla,7,29,317,300,29.29,0.14
7/19/2024,snake gourd,galle,7,29,317,380,29.59,1.44
7/19/2024,snake gourd,gampaha,7,29,317,,28.61,1.29
7/19/2024,snake gourd,jaffna,7,29,317,170,29.87,0.01
7/19/2024,snake gourd,kaluthara,7,29,317,300,29.59,1.44
7/19/2024,snake gourd,kandy,7,29,317,220,24.43,0.17
7/19/2024,snake gourd,meegoda,7,29,317,360,29.59,1.44
7/19/2024,snake gourd,monaragala,7,29,317,360,28.57,0.14
7/19/2024,snake gourd,nuwaraeliya,7,29,317,250,20.43,1.2
7/19/2024,snake gourd,ratnapura,7,29,317,300,27.43,4.79
7/19/2024,tomato,ampara,7,29,317,420,30,0.04
7/19/2024,tomato,anuradhapura,7,29,317,440,29.29,0.14
7/19/2024,tomato,badulla,7,29,317,440,25.57,0.17
7/19/2024,tomato,colombo,7,29,317,540,28.86,2.96
7/19/2024,tomato,dambulla,7,29,317,420,29.29,0.14
7/19/2024,tomato,galle,7,29,317,420,29.59,1.44
7/19/2024,tomato,gampaha,7,29,317,,28.61,1.29
7/19/2024,tomato,jaffna,7,29,317,380,29.87,0.01
7/19/2024,tomato,kaluthara,7,29,317,440,29.59,1.44
7/19/2024,tomato,kandy,7,29,317,380,24.43,0.17
7/19/2024,tomato,meegoda,7,29,317,440,29.59,1.44
7/19/2024,tomato,monaragala,7,29,317,410,28.57,0.14
7/19/2024,tomato,nuwaraeliya,7,29,317,410,20.43,1.2
7/19/2024,tomato,ratnapura,7,29,317,440,27.43,4.79
7/26/2024,beet root,ampara,7,30,317,390,30.43,0.13
7/26/2024,beet root,anuradhapura,7,30,317,500,29.11,1.06
7/26/2024,beet root,badulla,7,30,317,430,25.29,0.33
7/26/2024,beet root,colombo,7,30,317,500,28.64,15.37
7/26/2024,beet root,dambulla,7,30,317,550,29.11,1.06
7/26/2024,beet root,galle,7,30,317,520,29.17,17.69
7/26/2024,beet root,gampaha,7,30,317,405,28.49,14.43
7/26/2024,beet root,jaffna,7,30,317,415,29.91,1.86
7/26/2024,beet root,kaluthara,7,30,317,,29.17,17.69
7/26/2024,beet root,kandy,7,30,317,380,24.43,0.3
7/26/2024,beet root,meegoda,7,30,317,440,29.17,17.69
7/26/2024,beet root,monaragala,7,30,317,500,28.86,0.54
7/26/2024,beet root,nuwaraeliya,7,30,317,290,20,1.41
7/26/2024,beet root,ratnapura,7,30,317,500,27.43,11
7/26/2024,brinjal,ampara,7,30,317,310,30.43,0.13
7/26/2024,brinjal,anuradhapura,7,30,317,350,29.11,1.06
7/26/2024,brinjal,badulla,7,30,317,300,25.29,0.33
7/26/2024,brinjal,colombo,7,30,317,400,28.64,15.37
7/26/2024,brinjal,dambulla,7,30,317,380,29.11,1.06
7/26/2024,brinjal,galle,7,30,317,380,29.17,17.69
7/26/2024,brinjal,gampaha,7,30,317,330,28.49,14.43
7/26/2024,brinjal,jaffna,7,30,317,265,29.91,1.86
7/26/2024,brinjal,kaluthara,7,30,317,,29.17,17.69
7/26/2024,brinjal,kandy,7,30,317,270,24.43,0.3
7/26/2024,brinjal,meegoda,7,30,317,420,29.17,17.69
7/26/2024,brinjal,monaragala,7,30,317,310,28.86,0.54
7/26/2024,brinjal,nuwaraeliya,7,30,317,330,20,1.41
7/26/2024,brinjal,ratnapura,7,30,317,280,27.43,11
7/26/2024,cabbage,ampara,7,30,317,420,30.43,0.13
7/26/2024,cabbage,anuradhapura,7,30,317,440,29.11,1.06
7/26/2024,cabbage,badulla,7,30,317,410,25.29,0.33
7/26/2024,cabbage,colombo,7,30,317,400,28.64,15.37
7/26/2024,cabbage,dambulla,7,30,317,390,29.11,1.06
7/26/2024,cabbage,galle,7,30,317,440,29.17,17.69
7/26/2024,cabbage,gampaha,7,30,317,440,28.49,14.43
7/26/2024,cabbage,jaffna,7,30,317,425,29.91,1.86
7/26/2024,cabbage,kaluthara,7,30,317,,29.17,17.69
7/26/2024,cabbage,kandy,7,30,317,440,24.43,0.3
7/26/2024,cabbage,meegoda,7,30,317,440,29.17,17.69
7/26/2024,cabbage,monaragala,7,30,317,370,28.86,0.54
7/26/2024,cabbage,nuwaraeliya,7,30,317,390,20,1.41
7/26/2024,cabbage,ratnapura,7,30,317,440,27.43,11
7/26/2024,carrot,ampara,7,30,317,420,30.43,0.13
7/26/2024,carrot,anuradhapura,7,30,317,520,29.11,1.06
7/26/2024,carrot,badulla,7,30,317,430,25.29,0.33
7/26/2024,carrot,colombo,7,30,317,470,28.64,15.37
7/26/2024,carrot,dambulla,7,30,317,470,29.11,1.06
7/26/2024,carrot,galle,7,30,317,490,29.17,17.69
7/26/2024,carrot,gampaha,7,30,317,460,28.49,14.43
7/26/2024,carrot,jaffna,7,30,317,465,29.91,1.86
7/26/2024,carrot,kaluthara,7,30,317,,29.17,17.69
7/26/2024,carrot,kandy,7,30,317,575,24.43,0.3
7/26/2024,carrot,meegoda,7,30,317,485,29.17,17.69
7/26/2024,carrot,monaragala,7,30,317,410,28.86,0.54
7/26/2024,carrot,nuwaraeliya,7,30,317,390,20,1.41
7/26/2024,carrot,ratnapura,7,30,317,465,27.43,11
7/26/2024,cucumber,ampara,7,30,317,110,30.43,0.13
7/26/2024,cucumber,anuradhapura,7,30,317,180,29.11,1.06
7/26/2024,cucumber,badulla,7,30,317,150,25.29,0.33
7/26/2024,cucumber,colombo,7,30,317,180,28.64,15.37
7/26/2024,cucumber,dambulla,7,30,317,130,29.11,1.06
7/26/2024,cucumber,galle,7,30,317,180,29.17,17.69
7/26/2024,cucumber,gampaha,7,30,317,160,28.49,14.43
7/26/2024,cucumber,jaffna,7,30,317,90,29.91,1.86
7/26/2024,cucumber,kaluthara,7,30,317,,29.17,17.69
7/26/2024,cucumber,kandy,7,30,317,110,24.43,0.3
7/26/2024,cucumber,meegoda,7,30,317,140,29.17,17.69
7/26/2024,cucumber,monaragala,7,30,317,180,28.86,0.54
7/26/2024,cucumber,nuwaraeliya,7,30,317,190,20,1.41
7/26/2024,cucumber,ratnapura,7,30,317,150,27.43,11
7/26/2024,green beans,ampara,7,30,317,670,30.43,0.13
7/26/2024,green beans,anuradhapura,7,30,317,760,29.11,1.06
7/26/2024,green beans,badulla,7,30,317,750,25.29,0.33
7/26/2024,green beans,colombo,7,30,317,640,28.64,15.37
7/26/2024,green beans,dambulla,7,30,317,700,29.11,1.06
7/26/2024,green beans,galle,7,30,317,750,29.17,17.69
7/26/2024,green beans,gampaha,7,30,317,500,28.49,14.43
7/26/2024,green beans,jaffna,7,30,317,725,29.91,1.86
7/26/2024,green beans,kaluthara,7,30,317,,29.17,17.69
7/26/2024,green beans,kandy,7,30,317,725,24.43,0.3
7/26/2024,green beans,meegoda,7,30,317,660,29.17,17.69
7/26/2024,green beans,monaragala,7,30,317,560,28.86,0.54
7/26/2024,green beans,nuwaraeliya,7,30,317,700,20,1.41
7/26/2024,green beans,ratnapura,7,30,317,625,27.43,11
7/26/2024,ladies fingers,ampara,7,30,317,290,30.43,0.13
7/26/2024,ladies fingers,anuradhapura,7,30,317,240,29.11,1.06
7/26/2024,ladies fingers,badulla,7,30,317,250,25.29,0.33
7/26/2024,ladies fingers,colombo,7,30,317,280,28.64,15.37
7/26/2024,ladies fingers,dambulla,7,30,317,250,29.11,1.06
7/26/2024,ladies fingers,galle,7,30,317,250,29.17,17.69
7/26/2024,ladies fingers,gampaha,7,30,317,325,28.49,14.43
7/26/2024,ladies fingers,jaffna,7,30,317,220,29.91,1.86
7/26/2024,ladies fingers,kaluthara,7,30,317,,29.17,17.69
7/26/2024,ladies fingers,kandy,7,30,317,220,24.43,0.3
7/26/2024,ladies fingers,meegoda,7,30,317,260,29.17,17.69
7/26/2024,ladies fingers,monaragala,7,30,317,290,28.86,0.54
7/26/2024,ladies fingers,nuwaraeliya,7,30,317,230,20,1.41
7/26/2024,ladies fingers,ratnapura,7,30,317,230,27.43,11
7/26/2024,leeks,ampara,7,30,317,450,30.43,0.13
7/26/2024,leeks,anuradhapura,7,30,317,560,29.11,1.06
7/26/2024,leeks,badulla,7,30,317,430,25.29,0.33
7/26/2024,leeks,colombo,7,30,317,475,28.64,15.37
7/26/2024,leeks,dambulla,7,30,317,490,29.11,1.06
7/26/2024,leeks,galle,7,30,317,600,29.17,17.69
7/26/2024,leeks,gampaha,7,30,317,440,28.49,14.43
7/26/2024,leeks,jaffna,7,30,317,490,29.91,1.86
7/26/2024,leeks,kaluthara,7,30,317,,29.17,17.69
7/26/2024,leeks,kandy,7,30,317,500,24.43,0.3
7/26/2024,leeks,meegoda,7,30,317,485,29.17,17.69
7/26/2024,leeks,monaragala,7,30,317,560,28.86,0.54
7/26/2024,leeks,nuwaraeliya,7,30,317,450,20,1.41
7/26/2024,leeks,ratnapura,7,30,317,540,27.43,11
7/26/2024,luffa,ampara,7,30,317,300,30.43,0.13
7/26/2024,luffa,anuradhapura,7,30,317,350,29.11,1.06
7/26/2024,luffa,badulla,7,30,317,370,25.29,0.33
7/26/2024,luffa,colombo,7,30,317,410,28.64,15.37
7/26/2024,luffa,dambulla,7,30,317,320,29.11,1.06
7/26/2024,luffa,galle,7,30,317,380,29.17,17.69
7/26/2024,luffa,gampaha,7,30,317,345,28.49,14.43
7/26/2024,luffa,jaffna,7,30,317,,29.91,1.86
7/26/2024,luffa,kaluthara,7,30,317,,29.17,17.69
7/26/2024,luffa,kandy,7,30,317,280,24.43,0.3
7/26/2024,luffa,meegoda,7,30,317,350,29.17,17.69
7/26/2024,luffa,monaragala,7,30,317,440,28.86,0.54
7/26/2024,luffa,nuwaraeliya,7,30,317,330,20,1.41
7/26/2024,luffa,ratnapura,7,30,317,350,27.43,11
7/26/2024,pumpkin,ampara,7,30,317,260,30.43,0.13
7/26/2024,pumpkin,anuradhapura,7,30,317,260,29.11,1.06
7/26/2024,pumpkin,badulla,7,30,317,280,25.29,0.33
7/26/2024,pumpkin,colombo,7,30,317,280,28.64,15.37
7/26/2024,pumpkin,dambulla,7,30,317,230,29.11,1.06
7/26/2024,pumpkin,galle,7,30,317,220,29.17,17.69
7/26/2024,pumpkin,gampaha,7,30,317,265,28.49,14.43
7/26/2024,pumpkin,jaffna,7,30,317,175,29.91,1.86
7/26/2024,pumpkin,kaluthara,7,30,317,,29.17,17.69
7/26/2024,pumpkin,kandy,7,30,317,220,24.43,0.3
7/26/2024,pumpkin,meegoda,7,30,317,240,29.17,17.69
7/26/2024,pumpkin,monaragala,7,30,317,280,28.86,0.54
7/26/2024,pumpkin,nuwaraeliya,7,30,317,250,20,1.41
7/26/2024,pumpkin,ratnapura,7,30,317,250,27.43,11
7/26/2024,snake gourd,ampara,7,30,317,300,30.43,0.13
7/26/2024,snake gourd,anuradhapura,7,30,317,300,29.11,1.06
7/26/2024,snake gourd,badulla,7,30,317,425,25.29,0.33
7/26/2024,snake gourd,colombo,7,30,317,360,28.64,15.37
7/26/2024,snake gourd,dambulla,7,30,317,300,29.11,1.06
7/26/2024,snake gourd,galle,7,30,317,360,29.17,17.69
7/26/2024,snake gourd,gampaha,7,30,317,340,28.49,14.43
7/26/2024,snake gourd,jaffna,7,30,317,170,29.91,1.86
7/26/2024,snake gourd,kaluthara,7,30,317,,29.17,17.69
7/26/2024,snake gourd,kandy,7,30,317,190,24.43,0.3
7/26/2024,snake gourd,meegoda,7,30,317,350,29.17,17.69
7/26/2024,snake gourd,monaragala,7,30,317,360,28.86,0.54
7/26/2024,snake gourd,nuwaraeliya,7,30,317,255,20,1.41
7/26/2024,snake gourd,ratnapura,7,30,317,285,27.43,11
7/26/2024,tomato,ampara,7,30,317,310,30.43,0.13
7/26/2024,tomato,anuradhapura,7,30,317,380,29.11,1.06
7/26/2024,tomato,badulla,7,30,317,260,25.29,0.33
7/26/2024,tomato,colombo,7,30,317,380,28.64,15.37
7/26/2024,tomato,dambulla,7,30,317,290,29.11,1.06
7/26/2024,tomato,galle,7,30,317,420,29.17,17.69
7/26/2024,tomato,gampaha,7,30,317,410,28.49,14.43
7/26/2024,tomato,jaffna,7,30,317,265,29.91,1.86
7/26/2024,tomato,kaluthara,7,30,317,,29.17,17.69
7/26/2024,tomato,kandy,7,30,317,310,24.43,0.3
7/26/2024,tomato,meegoda,7,30,317,390,29.17,17.69
7/26/2024,tomato,monaragala,7,30,317,360,28.86,0.54
7/26/2024,tomato,nuwaraeliya,7,30,317,310,20,1.41
7/26/2024,tomato,ratnapura,7,30,317,350,27.43,11
8/2/2024,beet root,ampara,8,31,317,400,28.43,12.6
8/2/2024,beet root,anuradhapura,8,31,317,400,28.37,2.56
8/2/2024,beet root,badulla,8,31,317,430,24.43,3.71
8/2/2024,beet root,colombo,8,31,317,360,28.99,5.57
8/2/2024,beet root,dambulla,8,31,317,420,28.37,2.56
8/2/2024,beet root,galle,8,31,317,355,29.09,7.03
8/2/2024,beet root,gampaha,8,31,317,360,28.53,5.87
8/2/2024,beet root,jaffna,8,31,317,325,29.21,2.53
8/2/2024,beet root,kaluthara,8,31,317,,29.09,7.03
8/2/2024,beet root,kandy,8,31,317,290,23.71,4.66
8/2/2024,beet root,meegoda,8,31,317,360,29.09,7.03
8/2/2024,beet root,monaragala,8,31,317,440,28.14,1.3
8/2/2024,beet root,nuwaraeliya,8,31,317,290,19.57,4.04
8/2/2024,beet root,ratnapura,8,31,317,430,27,8.73
8/2/2024,brinjal,ampara,8,31,317,350,28.43,12.6
8/2/2024,brinjal,anuradhapura,8,31,317,360,28.37,2.56
8/2/2024,brinjal,badulla,8,31,317,320,24.43,3.71
8/2/2024,brinjal,colombo,8,31,317,360,28.99,5.57
8/2/2024,brinjal,dambulla,8,31,317,410,28.37,2.56
8/2/2024,brinjal,galle,8,31,317,380,29.09,7.03
8/2/2024,brinjal,gampaha,8,31,317,380,28.53,5.87
8/2/2024,brinjal,jaffna,8,31,317,335,29.21,2.53
8/2/2024,brinjal,kaluthara,8,31,317,,29.09,7.03
8/2/2024,brinjal,kandy,8,31,317,340,23.71,4.66
8/2/2024,brinjal,meegoda,8,31,317,420,29.09,7.03
8/2/2024,brinjal,monaragala,8,31,317,310,28.14,1.3
8/2/2024,brinjal,nuwaraeliya,8,31,317,290,19.57,4.04
8/2/2024,brinjal,ratnapura,8,31,317,285,27,8.73
8/2/2024,cabbage,ampara,8,31,317,390,28.43,12.6
8/2/2024,cabbage,anuradhapura,8,31,317,420,28.37,2.56
8/2/2024,cabbage,badulla,8,31,317,380,24.43,3.71
8/2/2024,cabbage,colombo,8,31,317,450,28.99,5.57
8/2/2024,cabbage,dambulla,8,31,317,390,28.37,2.56
8/2/2024,cabbage,galle,8,31,317,400,29.09,7.03
8/2/2024,cabbage,gampaha,8,31,317,470,28.53,5.87
8/2/2024,cabbage,jaffna,8,31,317,425,29.21,2.53
8/2/2024,cabbage,kaluthara,8,31,317,,29.09,7.03
8/2/2024,cabbage,kandy,8,31,317,280,23.71,4.66
8/2/2024,cabbage,meegoda,8,31,317,440,29.09,7.03
8/2/2024,cabbage,monaragala,8,31,317,440,28.14,1.3
8/2/2024,cabbage,nuwaraeliya,8,31,317,380,19.57,4.04
8/2/2024,cabbage,ratnapura,8,31,317,430,27,8.73
8/2/2024,carrot,ampara,8,31,317,420,28.43,12.6
8/2/2024,carrot,anuradhapura,8,31,317,440,28.37,2.56
8/2/2024,carrot,badulla,8,31,317,360,24.43,3.71
8/2/2024,carrot,colombo,8,31,317,370,28.99,5.57
8/2/2024,carrot,dambulla,8,31,317,425,28.37,2.56
8/2/2024,carrot,galle,8,31,317,420,29.09,7.03
8/2/2024,carrot,gampaha,8,31,317,440,28.53,5.87
8/2/2024,carrot,jaffna,8,31,317,365,29.21,2.53
8/2/2024,carrot,kaluthara,8,31,317,,29.09,7.03
8/2/2024,carrot,kandy,8,31,317,465,23.71,4.66
8/2/2024,carrot,meegoda,8,31,317,380,29.09,7.03
